event_type,region,country,state,city_code,city_name,date_type,date,name,description,optional,source,started_at,finished_at,created_at,updated_at,revised_at,published_at
HOLIDAY,CITY,BR,GO,5208004,FORMOSA,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3506003,BAURU,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4121901,RIBEIRÃO DO PINHAL,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2313807,URUBURETAMA,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2103000,CAXIAS,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3202454,IBATIBA,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5002100,BELA VISTA,FIXED,08-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2605301,EXU,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2925501,PRADO,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3132701,ITAMBACURI,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3121258,DELTA,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2928406,SANTA RITA DE CÁSSIA,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2928901,SÃO DESIDÉRIO,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2932507,UNA,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4309209,GRAVATAÍ,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5204953,CAMPOS VERDES,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2903201,BARREIRAS,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1500305,AFUÁ,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2700607,BARRA DE SÃO MIGUEL,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5104203,GUIRATINGA,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AM,1301209,COARI,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4214102,PRESIDENTE NEREU,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2919553,LUÍS EDUARDO MAGALHÃES,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2308708,MORADA NOVA,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3114808,CARVALHOS,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2313559,TURURU,FIXED,08-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2301307,ARARIPE,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2616407,VITÓRIA DE SANTO ANTÃO,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2607653,ITAMBÉ,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2602100,BOM CONSELHO,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2600401,ÁGUA PRETA,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5214507,NERÓPOLIS,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5002902,CASSILÂNDIA,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2912707,IBIRAPITANGA,FIXED,08-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2200509,AMARANTE,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5208103,FORMOSO,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5219803,SÃO DOMINGOS,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3160009,SANTO ANTÔNIO DO AVENTUREIRO,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3161007,SÃO DOMINGOS DO PRATA,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3171600,VIRGEM DA LAPA,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4202909,BRUSQUE,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2914604,IRECÊ,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2603900,CARNAÍBA,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117503,PAIÇANDU,FIXED,08-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RO,1100288,ROLIM DE MOURA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RO,1100056,CEREJEIRAS,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1508209,VIGIA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1505304,ORIXIMINÁ,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5002902,CASSILÂNDIA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2704708,MARECHAL DEODORO,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2700102,ÁGUA BRANCA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4219507,XANXERÊ,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3204302,PRESIDENTE KENNEDY,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3520301,IGUAPE,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2104107,FORTALEZA DOS NOGUEIRAS,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3501509,ALVINLÂNDIA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4104402,CÂNDIDO DE ABREU,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4113601,LOBATO,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2920106,MAIRI,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2923704,PARATINGA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4123204,SANTA CECÍLIA DO PAVÃO,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2203107,CRISTINO CASTRO,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3154606,RIBEIRÃO DAS NEVES,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5105259,LUCAS DO RIO VERDE,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5218805,RIO VERDE,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5219803,SÃO DOMINGOS,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5221551,TURVELÂNDIA,FIXED,08-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3533304,NOVA LUZITÂNIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3540804,POTIRENDABA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3544004,RIO DAS PEDRAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3543006,RIBEIRÃO BRANCO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542909,RIBEIRÃO BONITO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542800,RIBEIRA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3541059,PRATÂNIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3539301,PIRASSUNUNGA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3540754,POTIM,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3539103,PIRAPORA DO BOM JESUS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4101200,ANTONINA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4102307,BALSA NOVA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4103107,BOCAIÚVA DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4103156,BOM JESUS DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4104709,CARLÓPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2303006,CARIDADE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3543501,RIVERSUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2311801,RUSSAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4109500,GUARAQUEÇABA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3551306,SEBASTIANÓPOLIS DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3554805,TREMEMBÉ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3555307,TURMALINA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3512308,CONCHAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3508306,CABRÁLIA PAULISTA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3507100,BOM JESUS DOS PERDÕES,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3505906,BATATAIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3504909,BANANAL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3503901,ARUJÁ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3502705,APIAÍ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3502408,ANHUMAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3500303,AGUAÍ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3120102,COUTO DE MAGALHÃES DE MINAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4107751,FIGUEIRA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4111506,IVAIPORÃ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3533205,NOVA INDEPENDÊNCIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3533809,ÓLEO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3515905,FLOREAL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3517901,GUARACI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3519600,IBITINGA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3520301,IGUAPE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3520905,IPAUSSU,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3525102,JARDINÓPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3529302,MATÃO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4126603,SIQUEIRA CAMPOS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3529807,MINEIROS DO TIETÊ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3530003,MIRA ESTRELA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3531209,MONTE ALEGRE DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3531308,MONTE ALTO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3531407,MONTE APRAZÍVEL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3531506,MONTE AZUL PAULISTA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4128708,VITORINO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4122305,RIO NEGRO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4112009,JAGUARIAÍVA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3536901,PEDRANÓPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4113304,LARANJEIRAS DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4114302,MANDIRITUBA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4115507,MARUMBI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3537909,PILAR DO SUL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117057,NOVA LARANJEIRAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117206,NOVA OLÍMPIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117602,PALMAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4122156,RIO BONITO DO IGUAÇU,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117800,PALMITAL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4119509,PIRAQUARA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3536604,PAULO DE FARIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3534708,OURINHOS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3534005,ONDA VERDE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4121208,QUITANDINHA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4121505,REBOUÇAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3525854,JUMIRIM,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3119906,CÓRREGO DO BOM JESUS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,TO,1716703,COLMÉIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5100508,ALTO PARAGUAI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3107703,BOM JESUS DO AMPARO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5105200,JUSCIMEIRA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5106752,PONTES E LACERDA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3104700,ATALÉIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3103504,ARAGUARI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5007505,ROCHEDO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5004403,INOCÊNCIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5002407,CAARAPÓ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5101308,ARENÁPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4219507,XANXERÊ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3109105,BUENO BRANDÃO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4104402,CÂNDIDO DE ABREU,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4111209,ITAPEJARA D'OESTE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2921203,MIGUEL CALMON,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2920304,MALHADA DE PEDRAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2919504,LIVRAMENTO DE NOSSA SENHORA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2918753,LAGOA REAL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4207908,IRINEÓPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4210209,MAJOR GERCINO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3108206,BONFINÓPOLIS DE MINAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4200705,ALFREDO WAGNER,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4213500,PORTO BELO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3166709,SERRA DOS AIMORÉS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3135902,JESUÂNIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3136009,JOAÍMA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3141504,MENDES PIMENTEL,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3147907,PASSOS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3152501,POUSO ALEGRE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3155108,RIO DO PRADO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156502,RUBELITA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156601,RUBIM,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3162708,SÃO JOÃO DO PARAÍSO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2105427,ITINGA DO MARANHÃO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4201307,ARAQUARI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2104107,FORTALEZA DOS NOGUEIRAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3118205,CONQUISTA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3117801,CONCEIÇÃO DOS OUROS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5102603,CAMPINÁPOLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3114402,CARMO DO RIO CLARO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3111200,CAMPO BELO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3200169,ÁGUA DOCE DO NORTE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3304805,SÃO FIDÉLIS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3301009,CAMPOS DOS GOYTACAZES,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4212700,PETROLÂNDIA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2411403,SANTANA DO MATOS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2917706,JAGUARARI,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5201702,ARAGARÇAS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4322004,TRIUNFO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2912806,IBIRAPUÃ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2908705,CONDEÚBA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2904605,BRUMADO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2903904,BOM JESUS DA LAPA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2205102,ITAUEIRA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5203500,BOM JESUS DE GOIÁS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4314464,PINHAL DA SERRA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5205901,CORUMBAÍBA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5215256,NOVO PLANALTO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2609600,OLINDA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2903706,BOA NOVA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2902807,BARRA DA ESTIVA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5219803,SÃO DOMINGOS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5221809,URUTAÍ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4315008,PORTO LUCENA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2203107,CRISTINO CASTRO,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4312302,MIRAGUAÍ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2913705,INHAMBUPE,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4307401,ESMERALDA,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2916203,ITAPÉ,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4302303,BOM JESUS,FIXED,08-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2613107,SÃO CAITANO,FIXED,08-07,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3537156,PEDRINHAS PAULISTA,FIXED,08-07,Feriado municipal,,,FEBRABAN,,,,,,
